Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc	Log Start	Log Stop

42145.50854299	111.00	111.00	222.300	0.465	305.40	305.40	0.000	82.91	0.000	116.60	0.00	0.000	109.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000
42145.50877440	110.30	110.65	222.500	0.436	306.00	305.70	0.000	82.91	0.000	111.00	0.00	0.000	110.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.50900584	109.90	110.40	223.400	0.441	306.60	306.00	0.000	82.90	0.000	110.40	0.00	0.000	109.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.50923726	110.50	110.43	222.800	0.450	307.20	306.30	0.000	82.89	0.000	110.70	0.00	0.000	109.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.50946867	119.20	112.18	223.000	0.536	307.80	306.60	0.000	82.88	0.000	119.20	0.00	0.000	109.30	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.50970012	119.80	113.45	223.300	0.509	308.60	306.93	0.000	82.92	0.000	148.60	0.00	0.000	119.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.50993152	109.90	112.94	223.100	0.446	309.20	307.26	0.000	82.92	0.000	119.80	0.00	0.000	109.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51016297	117.40	113.50	223.100	0.505	309.90	307.59	0.000	82.91	0.000	117.40	0.00	0.000	109.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51039446	107.50	112.83	223.600	0.410	310.50	307.91	0.000	82.91	0.000	123.90	0.00	0.000	107.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51062594	106.70	112.22	223.300	0.413	311.10	308.23	0.000	82.90	0.000	107.60	0.00	0.000	106.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51085743	105.20	111.58	223.400	0.399	311.70	308.55	0.000	82.88	0.000	106.70	0.00	0.000	105.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51108904	107.20	111.22	223.800	0.422	312.30	308.86	0.000	82.87	0.000	110.70	0.00	0.000	105.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51132053	106.20	110.83	223.500	0.422	312.90	309.17	0.000	82.86	0.000	107.20	0.00	0.000	105.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51155220	104.60	110.39	223.700	0.408	313.40	309.47	0.000	82.84	0.000	106.20	0.00	0.000	104.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51178368	105.80	110.08	223.000	0.415	314.00	309.77	0.000	82.83	0.000	105.80	0.00	0.000	104.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51201517	105.60	109.80	222.500	0.432	314.60	310.07	0.000	82.81	0.000	120.10	0.00	0.000	105.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51224663	104.90	109.51	223.300	0.403	315.20	310.38	0.000	82.80	0.000	105.60	0.00	0.000	104.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51247811	105.20	109.27	223.200	0.401	315.80	310.68	0.000	82.78	0.000	110.60	0.00	0.000	104.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51270956	104.90	109.04	223.100	0.427	316.40	310.98	0.000	82.77	0.000	105.20	0.00	0.000	104.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51294102	111.30	109.16	223.300	0.476	316.90	311.27	0.000	82.75	0.000	111.30	0.00	0.000	104.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51317248	105.10	108.96	223.500	0.421	317.50	311.57	0.000	82.74	0.000	111.30	0.00	0.000	104.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51340392	105.10	108.79	221.300	0.427	318.10	311.87	0.000	82.72	0.000	105.60	0.00	0.000	104.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51363538	104.50	108.60	223.000	0.399	318.70	312.17	0.000	82.71	0.000	110.80	0.00	0.000	104.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51386679	103.70	108.40	222.900	0.423	319.30	312.46	0.000	82.69	0.000	109.50	0.00	0.000	102.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51409825	104.70	108.25	222.600	0.407	319.80	312.76	0.000	82.68	0.000	104.90	0.00	0.000	103.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51432971	104.70	108.11	222.700	0.400	320.40	313.05	0.000	82.67	0.000	104.90	0.00	0.000	104.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51456117	105.30	108.01	222.500	0.403	321.00	313.34	0.000	82.65	0.000	111.90	0.00	0.000	104.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51479258	105.70	107.92	222.200	0.405	321.60	313.64	0.000	82.64	0.000	111.10	0.00	0.000	104.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51502399	104.50	107.81	222.300	0.400	322.20	313.93	0.000	82.62	0.000	105.70	0.00	0.000	104.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51525539	104.90	107.71	222.900	0.407	322.80	314.23	0.000	82.61	0.000	104.90	0.00	0.000	104.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51548669	104.60	107.50	222.800	0.489	323.30	314.83	0.000	82.59	0.000	104.90	0.00	0.000	104.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51571813	104.20	107.29	222.400	0.410	323.90	315.42	0.000	82.58	0.000	119.40	0.00	0.000	103.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.51594942	104.80	107.12	223.100	0.416	324.50	316.02	0.000	82.57	0.000	105.10	0.00	0.000	104.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
